Semana epidemiológica dos sintomas,Casos notificados,Semana,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),Ano,Regiao
43,17,43,0.0,25.33333333333333,24.352941176470587,74.61309523809524,69.82738095238095,2017,CG
44,26,44,0.0,25.0625,23.6,70.92857142857143,65.89880952380952,2017,CG
45,28,45,0.0,24.4,22.071428571428573,77.27380952380952,72.63690476190476,2017,CG
46,16,46,0.0,26.72222222222222,23.4375,69.38095238095238,64.00595238095238,2017,CG
47,17,47,0.1654676258992805,23.8125,23.8,82.55952380952381,78.57738095238095,2017,CG
48,24,48,0.0647482014388489,23.666666666666668,22.625,82.38095238095238,78.375,2017,CG
49,17,49,0.0419580419580419,26.42105263157895,23.31578947368421,82.63095238095238,78.71428571428571,2017,CG
50,40,50,0.0,24.789473684210527,25.214285714285715,77.69642857142857,72.91071428571429,2017,CG
51,21,51,0.0,28.0,25.5,74.26190476190476,69.42857142857143,2017,CG
52,9,52,0.0165745856353591,27.42105263157895,27.45,74.58333333333333,69.21875,2017,CG
1,35,1,0.0714285714285714,28.95238095238096,27.0,77.9375,73.05208333333333,2018,CG
2,41,2,0.0,27.4375,25.133333333333333,76.83333333333333,71.74404761904762,2018,CG
3,44,3,0.0,27.73333333333333,26.1,69.86904761904762,64.33333333333333,2018,CG
4,23,4,0.0,29.384615384615383,26.6875,69.51785714285714,64.16071428571429,2018,CG
5,23,5,0.0518518518518518,24.8,24.6,80.70833333333333,76.06547619047619,2018,CG
6,16,6,0.05,25.57894736842105,25.61111111111111,81.45238095238095,77.06547619047619,2018,CG
7,29,7,0.036144578313253,27.88235294117647,25.05555555555556,77.2202380952381,71.72619047619048,2018,CG
8,39,8,0.1329113924050632,25.791666666666668,26.5,79.89285714285714,74.89285714285714,2018,CG
9,37,9,0.2,28.692307692307693,26.466666666666665,81.06547619047619,75.85119047619048,2018,CG
10,31,10,0.4411764705882353,26.96,25.529411764705884,83.48214285714286,78.71428571428571,2018,CG
11,30,11,0.0,28.0625,24.5,80.33333333333333,75.07142857142857,2018,CG
12,35,12,0.1923076923076923,25.75,26.285714285714285,82.13095238095238,77.73214285714286,2018,CG
13,43,13,0.0,25.2,24.9375,78.17261904761905,72.76785714285714,2018,CG
14,90,14,0.0065359477124183,25.846153846153847,25.11111111111111,82.79166666666667,78.41666666666667,2018,CG
15,115,15,0.0063291139240506,25.176470588235293,24.4,82.30357142857143,76.92857142857143,2018,CG
16,145,16,0.0,23.346153846153847,22.266666666666666,79.55952380952381,73.82738095238095,2018,CG
17,146,17,0.0434782608695652,23.75,22.666666666666668,82.91071428571429,77.69047619047619,2018,CG
18,122,18,0.0363636363636363,24.5,22.6,82.30357142857143,77.42857142857143,2018,CG
19,64,19,0.0125,24.83333333333333,21.63157894736842,80.41666666666667,75.88095238095238,2018,CG
20,42,20,0.0,24.294117647058822,22.2,80.64880952380952,76.10714285714286,2018,CG
21,32,21,0.0061349693251533,21.6,22.0,80.2202380952381,75.23809523809524,2018,CG
22,13,22,0.0188679245283018,22.35,22.043478260869566,82.94047619047619,77.95833333333333,2018,CG
23,2,23,0.0,22.0,21.058823529411764,80.92857142857143,76.63690476190476,2018,CG
24,6,24,0.0,23.764705882352946,21.9375,80.60714285714286,76.41071428571429,2018,CG
25,12,25,0.0,21.07692307692308,21.5625,80.07738095238095,75.01785714285714,2018,CG
26,8,26,0.0,21.954545454545453,21.0625,81.44642857142857,76.66666666666667,2018,CG
27,4,27,0.0,23.5625,20.8,77.70238095238095,71.80357142857143,2018,CG
28,3,28,0.0263157894736842,19.8125,19.266666666666666,82.29761904761905,77.60119047619048,2018,CG
29,2,29,0.0,22.25,21.07692307692308,80.21428571428571,75.17857142857143,2018,CG
30,1,30,0.0,22.142857142857142,20.73684210526316,81.17857142857143,76.19047619047619,2018,CG
31,0,31,0.0687022900763358,21.294117647058822,21.529411764705884,84.64285714285714,81.02380952380952,2018,CG
32,0,32,0.00625,20.42105263157895,20.115384615384617,81.69047619047619,77.57142857142857,2018,CG
33,0,33,0.0,20.266666666666666,18.923076923076923,80.5297619047619,75.6547619047619,2018,CG
34,0,34,0.0,24.541666666666668,22.6,79.66666666666667,75.03571428571429,2018,CG
35,1,35,0.0,21.473684210526315,21.4375,80.11904761904762,75.33333333333333,2018,CG
36,1,36,0.0,22.33333333333333,22.727272727272727,71.96428571428571,66.46428571428571,2018,CG
37,1,37,0.0853658536585365,20.916666666666668,20.33333333333333,75.39285714285714,70.77380952380952,2018,CG
38,0,38,0.0066225165562913,24.695652173913043,24.53846153846154,80.5952380952381,76.26785714285714,2018,CG
39,1,39,-243.8780487804878,-2708.6363636363635,-2710.0,-280.42261904761904,-284.9583333333333,2018,CG
40,0,40,0.0,25.066666666666663,22.045454545454547,79.8452380952381,75.75595238095238,2018,CG
41,0,41,0.0,25.666666666666668,24.63636363636364,77.60119047619048,73.2797619047619,2018,CG
42,0,42,0.0066225165562913,23.61904761904762,22.63157894736842,80.01190476190476,75.71428571428571,2018,CG
43,0,43,0.0514705882352941,23.0,23.071428571428573,79.41666666666667,75.07142857142857,2018,CG
44,1,44,0.0,24.5,23.875,78.4047619047619,73.72619047619048,2018,CG
45,0,45,0.024793388429752,23.666666666666668,21.94117647058824,84.48809523809524,80.98809523809524,2018,CG
46,1,46,0.0061349693251533,25.666666666666668,25.17391304347826,78.13095238095238,73.48809523809524,2018,CG
47,0,47,0.0431654676258992,24.27272727272728,24.416666666666668,81.07738095238095,77.32142857142857,2018,CG
48,0,48,0.050632911392405,25.3,23.23076923076923,79.44642857142857,74.57738095238095,2018,CG
49,1,49,0.065359477124183,25.0,22.615384615384617,78.10714285714286,72.98809523809524,2018,CG
50,2,50,0.0,27.416666666666668,26.923076923076923,73.66666666666667,68.20833333333333,2018,CG
51,1,51,0.0,27.692307692307693,25.5,71.81547619047619,66.55952380952381,2018,CG
52,1,52,0.0294117647058823,25.55,24.6875,81.47619047619048,76.88095238095238,2018,CG
1,3,1,0.0439560439560439,29.692307692307693,24.466666666666665,74.00520833333333,68.20833333333333,2019,CG
2,2,2,0.0,28.0,25.58823529411765,72.43452380952381,67.30952380952381,2019,CG
3,2,3,0.0,30.27777777777778,28.83333333333333,70.55952380952381,65.21428571428571,2019,CG
4,2,4,0.0,28.647058823529413,26.88888888888889,69.7202380952381,64.55357142857143,2019,CG
5,1,5,0.0,26.58333333333333,27.0,70.19642857142857,64.88095238095238,2019,CG
6,2,6,0.0,26.8125,25.26315789473684,75.77380952380952,70.82738095238095,2019,CG
7,5,7,0.0,26.294117647058822,27.529411764705884,72.24404761904762,66.92261904761905,2019,CG
8,4,8,0.006578947368421,28.73333333333333,27.36842105263158,76.41071428571429,70.49404761904762,2019,CG
9,1,9,0.0,26.894736842105264,28.416666666666668,76.04166666666667,69.97619047619048,2019,CG
10,5,10,0.0,27.954545454545453,27.16,77.63690476190476,72.54166666666667,2019,CG
11,5,11,0.0,26.53333333333333,28.823529411764707,78.49404761904762,72.83333333333333,2019,CG
12,6,12,0.0263157894736842,24.33333333333333,23.875,80.97619047619048,75.75595238095238,2019,CG
13,12,13,0.0,24.916666666666668,25.6,77.5,70.8452380952381,2019,CG
14,37,14,0.0,29.384615384615383,26.1875,77.64285714285714,72.25595238095238,2019,CG
15,38,15,0.0,26.071428571428573,24.9375,78.9047619047619,73.6547619047619,2019,CG
16,8,16,0.0,26.72222222222222,26.07692307692308,79.20238095238095,74.0297619047619,2019,CG
17,2,17,0.0060975609756097,26.0,26.375,78.16666666666667,72.82738095238095,2019,CG
18,7,18,0.0,25.94117647058824,23.944444444444443,79.36904761904762,74.57738095238095,2019,CG
19,5,19,0.0188679245283018,23.5,25.75,78.33333333333333,73.04166666666667,2019,CG
20,3,20,0.2148148148148148,23.789473684210527,22.823529411764707,84.82738095238095,81.0297619047619,2019,CG
21,1,21,0.0,24.4,22.846153846153847,80.05952380952381,75.23214285714286,2019,CG
22,5,22,0.0,25.647058823529413,23.91304347826087,79.36904761904762,74.29166666666667,2019,CG
23,2,23,0.0063291139240506,22.25,20.142857142857142,80.00595238095238,74.53571428571429,2019,CG
24,5,24,0.0062893081761006,24.944444444444443,22.285714285714285,82.34939759036145,77.66265060240964,2019,CG
25,2,25,0.0,22.8125,22.357142857142858,80.375,75.50595238095238,2019,CG
26,1,26,0.0,24.5,22.705882352941178,78.51190476190476,73.3452380952381,2019,CG
27,0,27,0.0,24.125,19.95,72.63690476190476,66.54761904761905,2019,CG
28,3,28,0.0,21.444444444444443,17.761904761904763,73.19642857142857,66.70833333333333,2019,CG
29,0,29,0.0,18.5,19.3125,79.04761904761905,73.72619047619048,2019,CG
30,0,30,0.0,23.6,21.8,80.92857142857143,75.76785714285714,2019,CG
31,1,31,0.0062111801242236,21.08333333333333,20.22222222222222,80.94047619047619,76.29761904761905,2019,CG
32,0,32,0.0132450331125827,21.571428571428573,22.375,81.51785714285714,76.94047619047619,2019,CG
33,0,33,0.0,19.894736842105264,20.0,73.80952380952381,67.67857142857143,2019,CG
34,0,34,0.032258064516129,20.68421052631579,19.4,82.16666666666667,78.125,2019,CG
35,1,35,0.0061728395061728,19.714285714285715,19.944444444444443,76.22619047619048,71.125,2019,CG
36,0,36,0.0,23.571428571428573,22.857142857142858,79.33928571428571,75.11904761904762,2019,CG
37,1,37,0.0,25.0,22.82608695652174,75.91666666666667,71.42857142857143,2019,CG
38,1,38,0.0060975609756097,24.84,24.5625,76.0952380952381,71.51785714285714,2019,CG
39,0,39,0.032,20.1875,19.9,81.67857142857143,77.80952380952381,2019,CG
40,0,40,0.0064102564102564,22.80952380952381,21.105263157894736,76.69047619047619,71.75595238095238,2019,CG
41,0,41,0.0251572327044025,24.714285714285715,23.933333333333334,78.25595238095238,74.04166666666667,2019,CG
42,0,42,0.0,25.75,24.285714285714285,76.21428571428571,71.375,2019,CG
43,1,43,0.0,24.3125,24.19047619047619,79.67857142857143,75.85714285714286,2019,CG
44,0,44,0.0,28.666666666666668,26.15384615384616,73.41666666666667,68.68452380952381,2019,CG
45,0,45,0.1772151898734177,28.846153846153847,25.5625,75.43452380952381,70.61309523809524,2019,CG
46,0,46,0.1391304347826087,23.75,22.785714285714285,83.18452380952381,79.85714285714286,2019,CG
47,0,47,0.0776699029126213,23.0,24.0,85.55357142857143,82.625,2019,CG
48,0,48,0.0454545454545454,23.625,22.916666666666668,75.67857142857143,70.875,2019,CG
49,1,49,0.0277777777777777,25.285714285714285,23.444444444444443,80.56547619047619,76.4047619047619,2019,CG
